super_opeid,female,par_mean,k_mean,Web,name,region,state,zip,tier,tier_name,type,iclevel,public,hbcu,flagship,ipeds_enrollment_2013,sticker_price_2013,grad_rate_150_p_2013,sat_avg_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,acc_rate_2013,female_norm,enrollment_norm,price_norm,grad_norm,sat_norm,netprice_norm,acceptance_norm,mr_q1,mr_q2,mr_q3,mr_q4,mr_q5,mr_q0
2693,0.59527689,56952.99519,49034.96504,www.jjay.cuny.edu,CUNY John Jay College Of Criminal Justice,1,NY,10019,5,Selective public,1,1,1,0,0,13217,6359,,970,3470,0.6595,43700,0.05084214,0.29992676,0.37734073,0.011612093,0,0,0,0,59.247646,4.937304,35.815048,0,0.3405,0.593934525,0.056889166,0.10530218,,0.294832827,0.106806849,0.300710408,0.62020487,0.63558573,0.65358543,0.64700687,0.67575693,0.6412642
10051,0.57838142,42930.78843,34091.89267,www.lagcc.cuny.edu,CUNY Laguardia Community College,1,NY,11101,9,Two-year (public and private not-for-profit),1,2,1,0,0,19564,4866,,,7314,,33000,0.14620478,0.1945152,0.37366277,0.10027169,0.74738413,31.614349,20.179373,5.381166,0,13.527654,16.816143,11.733932,,0.576983017,0.084326516,0.075384739,,,0.19721987,,0.52334583,0.52717656,0.54663372,0.53393179,0.54087871,0.53089285
7022,0.67544484,45762.72522,42720.6243,www.lehman.cuny.edu,CUNY Lehman College,1,NY,10468,5,Selective public,1,1,1,0,0,9886,6408,,995,2668,0.76719999,41500,0.042473275,0.37330252,0.45333719,0.01502456,8.4421234,11.83638,18.276762,3.2201915,8.2680588,13.141863,36.814621,0,0.23280001,0.674368372,0.042489636,0.106284065,,0.325227964,0.087943362,0.186512558,0.59012556,0.60226816,0.6375885,0.615444,0.59973466,0.60539794
10097,0.69483566,44877.50819,34179.56223,www.mec.cuny.edu,CUNY Medgar Evers College,1,NY,11225,5,Selective public,1,1,1,0,0,6491,6332,,,7186,0.085900001,35900,0.011053316,0.87407887,0.050715216,0.045513652,0,26.589596,33.718689,8.4778423,3.8535645,7.899807,19.460501,0,0.914099999,0.693823506,0.027813442,0.104761141,,,0.194209239,0.908917397,0.51800668,0.52991503,0.53453392,0.52598524,0.61149442,0.53025568
2690,0.61209625,93543.63791,55617.20726,www.qc.cuny.edu,CUNY Queens College,1,NY,11367,5,Selective public,1,1,1,0,0,15351,6507,,1090,3538,0.62980002,48000,0.1753922,0.10397665,0.15113097,0.042411529,13.702624,17.735666,4.2274051,2.0894072,0,11.516035,50.728863,0,0.37019998,0.61080967,0.066114202,0.108267874,,0.440729483,0.108406247,0.332202276,0.59099805,0.62072986,0.63802069,0.63875639,0.65436655,0.62943792
4759,0.68115944,46950.67207,40589.20853,www.york.cuny.edu,CUNY York College,1,NY,11451,5,Selective public,1,1,1,0,0,8261,6396,,900,4087,0.64899999,38200,0.10490946,0.61750978,0.16016427,0.040694419,5.4502368,20.734598,8.6492891,2.7251184,7.3459716,17.772512,37.322273,0,0.35100001,0.680101926,0.035464948,0.106043604,,0.209726444,0.121319033,0.311843915,0.57272279,0.56130666,0.59122849,0.53261906,0.59284532,0.56992602
8611,0.69263458,34486.3548,30712.70613,www.hostos.cuny.edu,"CUNY, Hostos Community College",1,NY,10451,9,Two-year (public and private not-for-profit),1,2,1,0,0,7006,4855,,,6675,,29800,0.019582665,0.1916533,0.73194224,0.034991976,0,20.803783,17.257683,31.914894,9.2198582,7.0921984,13.711584,0,,0.691615126,0.030039727,0.075164315,,,0.182190234,,0.49666673,0.48869041,0.50280923,0.60421616,0.40711042,0.50042081
1124,0.49319521,103351.7815,33680.19711,www.cabrillo.edu,Cabrillo College,4,CA,95003,9,Two-year (public and private not-for-profit),1,2,1,0,0,13666,1358,0.274212369,,6811,,32100,0.044194583,0.012493168,0.20176466,0.009057547,9.3430653,13.576642,11.386861,46.423359,3.7956204,8.9051094,3.9416058,2.6277373,,0.491514265,0.058830141,0.005089772,0.259247675,,0.18538903,,0.4391585,0.48699528,0.48529747,0.52095854,0.51525825,0.49451822
3241,0.63466668,144233.6016,49354.61884,www.cabrini.edu,Cabrini College,1,PA,19087,6,Selective private,2,1,0,0,0,1337,29842,0.456140351,890,19229,0.2572,42700,0.015921617,0.066135943,0.019595835,0.006736069,3.1941032,39.80344,0,5.8968058,1.7199017,4.1769042,45.208847,0,0.7428,0.633454961,0.005533293,0.575865662,0.44492675,0.197568389,0.477467306,0.727282361,0.57406896,0.65077364,0.67374927,0.67303658,0.64155,0.65229261
3351,0.57312924,96076.04173,33441.61844,www.pbu.edu,Cairn University,1,PA,19047,6,Selective private,2,1,0,0,0,844,23245,0.675675676,990,17070,0.4869,32600,0.022316685,0.11052072,0.007438895,0.034006376,69.310349,2.0689654,0,0,14.827586,0,13.793103,0,0.5131,0.571713417,0.00340211,0.44367185,0.668988576,0.319148936,0.426686424,0.483723878,0.46217248,0.45702192,0.48166618,0.48514894,0.51779455,0.4865672
2598,0.62596601,106866.5621,47623.91517,www.caldwell.edu,Caldwell College,1,NJ,7006,6,Selective private,2,1,0,0,0,1578,30050,0.534482759,950,15115,0.3592,46200,0.030911064,0.14587852,0.07537961,0.028741866,13.108614,28.089888,0,0,6.7415729,9.7378273,42.322098,0,0.6408,0.624725433,0.006575108,0.580033665,0.524884465,0.270516717,0.380703735,0.619128398,0.63599277,0.65146869,0.64460087,0.64780903,0.62884873,0.6407966
4835,0.52700925,89643.4853,26553.32865,www.cccti.edu,Caldwell Community College & Technical Institute,3,NC,28638,9,Two-year (public and private not-for-profit),1,2,1,0,0,3933,2380,0.20260223,,17211,,24500,0.005640865,0.046693828,0.008147916,0.005640865,0,20.852016,27.578476,10.313901,7.3991032,2.2421525,0,31.614349,,0.525440458,0.016755502,0.025569093,0.186161039,,0.430002822,,0.39007264,0.44716647,0.47588444,0.48285332,0.49009657,0.46177754
1013,0.55225432,81785.55738,29716.87251,www.calhoun.edu,Calhoun Community College,3,AL,35671,9,Two-year (public and private not-for-profit),1,2,1,0,0,11186,4260,0.133379888,,3925,,27200,0.01956212,0.18499805,0.013473248,0,1.7015706,3.9267015,18.324608,35.994766,6.8062825,7.329843,0,25.916229,,0.55076926,0.048109386,0.063241424,0.115511432,,0.117508703,,0.45713547,0.45935297,0.48568103,0.50506133,0.5042941,0.48694676
1125,0.64864862,94525.19923,40537.43385,www.calbaptist.edu,California Baptist University,4,CA,92504,6,Selective private,2,1,0,0,0,5797,29422,0.580777096,970,20886,0.212,41800,0.026902888,0.042650919,0.10629921,0,7.3319755,13.849287,0,6.7209778,0,15.885947,56.211815,0,0.788,0.647483275,0.024813359,0.567449503,0.572133325,0.294832827,0.516440869,0.775209411,0.4986316,0.5325352,0.56607926,0.59156233,0.54492682,0.55966318
1127,0.58221024,160342.7458,37838.00831,www.cca.edu,California College Of The Arts,4,CA,94107,8,Nonselective four-year private not-for-profit,2,1,0,0,0,1502,41942,0.61827957,,25131,0.18430001,,0.12730627,0.025830258,0.065498158,0.076568268,77.586205,0,0,0,0,20.114943,0,2.2988505,0.81569999,0.580824536,0.006246569,0.818331196,0.610409046,,0.616285634,0.804580624,0.40011266,0.5573988,0.52051353,0.52078241,0.51380622,0.51260179
22202,0.38528138,110464.0925,34039.54725,,California Culinary Academy,4,CA,94103,11,Two-year for-profit,3,2,0,0,0,489,14774,0.623684211,,17666,,32800,0.11574697,0.025572006,0.076716013,0,0,0,0,0,0,0,0,100,,0.383242512,0.001867486,0.273925938,0.615925122,,0.440704676,,0.48157111,0.51078564,0.48102599,0.56344187,0.50015867,0.51063663
1131,0.33216783,185591.1348,119502.5455,www.caltech.edu,California Institute Of Technology,4,CA,91125,2,Other elite schools (public and private),2,1,0,0,0,977,43362,0.930735931,1550,9110,0.89450002,74000,0.24865447,0.013993542,0.059203446,0.091496229,0,0,0,0,0,97.524757,2.4752476,0,0.10549998,0.329952798,0.003977054,0.846785829,0.929307806,1,0.23946279,0.05153214,0.72567475,0.73882216,0.72963667,0.79046774,0.78586113,0.77411675
1132,0.45923913,205473.4941,46508.11575,www.calarts.edu,California Institute Of The Arts,4,CA,91355,8,Nonselective four-year private not-for-profit,2,1,0,0,0,995,42276,0.574626866,,36643,0.7008,32500,0.099496223,0.046599496,0.086901762,0.10957178,100,0,0,0,0,0,0,0,0.2992,0.457445562,0.004054866,0.825024046,0.565856286,,0.887054285,0.256918657,0.39705986,0.52652407,0.46556962,0.49853486,0.5458504,0.51210344
1133,0.57888889,169644.5575,57255.63568,www.callutheran.edu/,California Lutheran University,4,CA,91360,6,Selective private,2,1,0,0,0,2888,37140,0.700471698,1100,22038,0.51980001,52900,0.04790749,0.017621145,0.11618943,0.036894273,6.5445027,26.96335,0,15.706806,3.6649215,14.921466,32.198952,0,0.48019999,0.57749217,0.012238087,0.722106444,0.694295857,0.452887538,0.543536551,0.448838913,0.65528494,0.62082583,0.67939186,0.68304878,0.66411489,0.66655928
1134,0.15217391,132454.2234,89270.23137,www.csum.edu,California Maritime Academy,4,CA,94590,5,Selective public,1,1,1,0,0,1045,6536,0.587096774,,11371,0.252,81100,0.078101069,0.02603369,0.05972435,0.045941807,0,30.434782,0,0,0,39.130436,0,30.434782,0.748,0.149361883,0.00427101,0.10884899,0.578583306,,0.29264277,0.732796092,0.91554278,0.73533565,0.71771181,0.78273946,0.81048131,0.79060483
1143,0.46565855,169835.7176,76443.30962,www.calpoly.edu,California Polytechnic State University,4,CA,93407,5,Selective public,1,1,1,0,0,18739,8918,0.697216565,1225,9938,0.68769997,60900,0.10499779,0.010020798,0.10827503,0.012037562,7.2778559,19.238365,0,4.6544428,0,54.019745,14.809591,0,0.31230003,0.463886273,0.080760136,0.156580635,0.690973607,0.604863222,0.258937812,0.27080905,0.69091535,0.71629065,0.73467237,0.71793574,0.74054176,0.73158324
1144,0.42013362,98379.03405,58449.62114,www.csupomona.edu,"California State Polytechnic University, Pomona",4,CA,91768,5,Selective public,1,1,1,0,0,20952,6904,0.523725835,1070,7599,0.47819999,52000,0.34619129,0.032367975,0.2274276,0.049890485,4.8742747,38.027081,0,7.2340422,0,36.054157,13.810445,0,0.52180001,0.418210348,0.09032668,0.116223148,0.513905749,0.416413374,0.203923229,0.492948786,0.67417121,0.68104959,0.67199087,0.69227797,0.70216966,0.68787456
1150,0.58687133,107518.9904,51314.20331,www.csus.edu,California State University - Sacramento,4,CA,95819,5,Selective public,1,1,1,0,0,26094,6648,0.428510819,940,6971,0.30320001,46500,0.19093502,0.065627769,0.13135386,0.018434765,7.3367376,21.82209,5.751142,10.185434,10.991669,13.894114,30.018812,0,0.69679999,0.585501086,0.112554955,0.111093299,0.416727537,0.258358663,0.189152319,0.678507034,0.62367702,0.62499619,0.65570468,0.65726513,0.65896857,0.64981306
39803,0.647,141960.9635,45810.76172,www.csuci.edu,California State University Channel Islands,4,CA,93012,7,Nonselective four-year public,1,1,1,0,0,4963,6521,0.515625,,10665,0.35569999,,,,,,,,,,,,,,0.64430001,,0.021208073,0.108548413,0.505637887,,0.276037257,0.622839574,0.58460605,0.50524926,0.66717881,0.66066462,0.6244002,0.62612385
7993,0.64312041,84211.55416,47321.12536,www.csubak.edu,"California State University, Bakersfield",4,CA,93311,5,Selective public,1,1,1,0,0,7350,6792,0.394644936,,6299,0.33739999,48100,0.057392389,0.063422747,0.29694322,0.018299023,8.7591238,17.935349,4.2752867,26.485924,6.1522417,9.801877,26.590199,0,0.66260001,0.64193673,0.0315268,0.113978839,0.382163388,,0.173346505,0.642243668,0.63953507,0.61800426,0.6071052,0.63173842,0.632635,0.62575829
1146,0.56964475,150534.7388,56332.84072,www.csuchico.edu,"California State University, Chico",4,CA,95929,5,Selective public,1,1,1,0,0,15290,7002,0.560516605,990,9956,0.28389999,45100,0.043431364,0.019055152,0.094053358,0.022219026,11.037068,16.201582,6.4556437,18.700542,3.2902956,15.1187,29.196167,0,0.71610001,0.568217369,0.065850506,0.118186919,0.551455092,0.319148936,0.259361182,0.698971481,0.60462832,0.59739196,0.63574004,0.63593125,0.68496835,0.6554296
1141,0.6971935,57771.22737,42627.00179,www.csudh.edu,"California State University, Dominguez Hills",4,CA,90747,5,Selective public,1,1,1,0,0,12481,6139,0.293537788,,1592,0.4253,42800,0.10487521,0.28475365,0.31979826,0.015388594,6.1175046,17.565111,18.110237,24.894003,8.7825556,4.2398548,20.290733,0,0.5747,0.696189167,0.053707522,0.100893716,0.278971556,,0.062635243,0.549040389,0.56526023,0.60941124,0.61960566,0.60716009,0.61837339,0.60081446
1138,0.65980864,104528.7794,55258.10369,www.csueastbay.edu,"California State University, East Bay",4,CA,94542,5,Selective public,1,1,1,0,0,12146,6564,0.380813953,,8800,0.31279999,51300,0.26550284,0.12188069,0.12541501,0.049266361,7.4659643,29.819939,5.665349,17.962231,4.4795785,10.979359,23.627581,0,0.68720001,0.65868031,0.052259356,0.109410067,0.368047231,,0.232171418,0.668327859,0.63837409,0.64582962,0.61954892,0.67854762,0.6943658,0.66516989
1147,0.6037432,93996.48605,50156.2507,www.csufresno.edu,"California State University, Fresno",4,CA,93740,5,Selective public,1,1,1,0,0,20295,6299,0.485893417,910,4281,0.41850001,43200,0.11840654,0.052553039,0.27541685,0.038668655,8.5068836,16.413696,8.1186018,24.532297,3.8122132,15.70773,22.908577,0,0.58149999,0.602428915,0.087486545,0.104099872,0.475293281,0.221884498,0.125882021,0.556250643,0.58654052,0.60503531,0.6155445,0.63826609,0.66120905,0.62684512
1137,0.61668068,103739.6362,52188.20571,www.fullerton.edu,"California State University, Fullerton",4,CA,92831,5,Selective public,1,1,1,0,0,33116,6315,0.534653465,1025,4449,0.54210001,46500,0.24421638,0.029035706,0.23468035,0.036219798,11.322424,28.195488,2.3219814,7.7841663,7.3861122,7.5851393,35.40469,0,0.45789999,0.615409306,0.142910253,0.104420487,0.525058691,0.361702128,0.129833474,0.425193488,0.63104713,0.63423389,0.63154709,0.64406967,0.6559087,0.64307481
1139,0.64032125,116773.1328,53931.90846,www.csulb.edu,"California State University, Long Beach",4,CA,90840,5,Selective public,1,1,1,0,0,30593,6452,0.603289792,1055,6048,0.6918,46900,0.21691249,0.068779074,0.21941717,0.053393234,16.810966,22.871572,6.1808562,9.8124094,6.5897064,12.578163,25.156324,0,0.3082,0.639128286,0.132003614,0.107165758,0.5951102,0.398176292,0.167442845,0.266461653,0.64287519,0.63807273,0.64230859,0.65910453,0.66111064,0.65209162
1140,0.62447017,52114.62349,44225.55413,www.calstatela.edu,"California State University, Los Angeles",4,CA,90032,5,Selective public,1,1,1,0,0,19589,6348,0.356536503,880,3207,0.32480001,44900,0.19961412,0.078658357,0.49421194,0.042297419,10.24,20.719999,5.5999999,5.1999998,12.639999,15.719999,29.879999,0,0.67519999,0.623224632,0.084434588,0.105081757,0.343269214,0.185410334,0.100620943,0.655603842,0.60606468,0.61716223,0.60376191,0.6348604,0.64474231,0.61570972
32603,0.58884299,123045.047,44659.59198,www.csumb.edu,"California State University, Monterey Bay",4,CA,93955,5,Selective public,1,1,1,0,0,5306,5963,0.382833787,,5334,0.55599999,41500,0.060414027,0.040135194,0.25686523,0.010139417,12.5,10.344828,0,45.689655,3.4482758,6.8965516,21.120689,0,0.44400001,0.587479285,0.022690823,0.097366945,0.370108711,,0.150649167,0.410454881,0.62944818,0.57613128,0.57917988,0.60379636,0.61814177,0.60468066
1153,0.58629012,84829.51677,49244.33341,www.csun.edu,"California State University, Northridge",4,CA,91330,5,Selective public,1,1,1,0,0,33771,6549,0.45751634,915,8779,0.53759998,44200,0.14295216,0.081142202,0.25411254,0.031437058,14.231064,21.44861,6.171895,14.027035,0,9.0028057,35.118591,0,0.46240002,0.584917948,0.145741742,0.10910949,0.44633111,0.227963526,0.231677486,0.429965018,0.60673565,0.61384988,0.61704308,0.64094359,0.63539076,0.62309015
1142,0.64688855,82251.9873,45793.71725,www.csusb.edu,"California State University, San Bernardino",4,CA,92407,5,Selective public,1,1,1,0,0,16191,6550,0.411231884,890,4967,0.41690001,45500,0.078555435,0.10396184,0.28005451,0.030857587,7.9963236,23.391544,3.7224264,22.840073,5.46875,6.8933821,29.6875,0,0.58309999,0.645717368,0.069745425,0.109129529,0.399092335,0.197568389,0.142017123,0.557947175,0.59458649,0.57647198,0.61389107,0.62658119,0.6493234,0.61586326
30113,0.61340606,128226.3448,50603.34853,www.csusm.edu,"California State University, San Marcos",4,CA,92096,5,Selective public,1,1,1,0,0,10738,7169,0.479069767,955,8427,0.37490001,45400,0.094105892,0.03056943,0.18581419,0.01978022,9.7949886,21.4123,0,30.410023,0,4.7835994,33.599091,0,0.62509999,0.612123825,0.046172734,0.121533344,0.468328938,0.276595745,0.22339825,0.60248116,0.56826711,0.62937975,0.63302773,0.6397714,0.63099456,0.62741566
1157,0.66887784,83972.02921,44836.2289,www.csustan.edu,"California State University, Stanislaus",4,CA,95382,5,Selective public,1,1,1,0,0,7754,6686,0.51978022,,4711,0.27849999,44900,0.082570523,0.033065572,0.24939287,0.011021857,7.7685952,14.380165,2.4793389,30.991735,5.7851238,8.6776857,29.917355,0,0.72150001,0.667779591,0.033273245,0.111854761,0.509878781,,0.13599586,0.704697279,0.60819757,0.60779172,0.61435676,0.62587756,0.62716144,0.61842811
3316,0.51052445,81707.01576,39998.78044,www.calu.edu,California University Of Pennsylvania,1,PA,15419,5,Selective public,1,1,1,0,0,6450,9556,0.535320088,935,14454,0.073100001,38100,0.003597841,0.042974215,0.005396762,0.007995203,5.0183597,11.995104,5.507956,6.1199512,3.6719706,15.177479,50.917995,1.5911872,0.926899999,0.508900982,0.027636203,0.169365181,0.525739059,0.252279635,0.365156647,0.922489659,0.54304987,0.57468313,0.56953233,0.61175704,0.61836165,0.59036517
2241,0.56354451,158432.857,51864.40528,www.calvin.edu,Calvin College,2,MI,49546,6,Selective private,2,1,0,0,0,3959,29635,0.727272727,1175,16979,0.30250001,40900,0.019235279,0.009148487,0.012197983,0.073422469,21.882353,13.294118,6.2352943,7.5294118,5.5294118,18.117647,27.411766,0,0.69749999,0.562096896,0.016867897,0.571717698,0.721649485,0.544072948,0.424546053,0.679249267,0.58142602,0.59044379,0.62884676,0.62395394,0.63284492,0.62586325
4889,0.88235295,53077.62808,23697.25065,WWW.CRBC.NET,Cambria Rowe Business College,1,PA,15902,11,Two-year for-profit,3,2,0,0,0,247,14180,0.647727273,,12373.017,,22900,0,0.022801302,0,0,0,100,0,0,0,0,0,0,,0.881962744,0.000821348,0.262023084,0.640463918,,0.316210768,,0.37210464,0.45627198,0.44769368,0.48704174,0.3615019,0.43750298
6865,0.53799486,84978.57228,34639.32325,www.camdencc.edu,Camden County College,1,NJ,8012,9,Two-year (public and private not-for-profit),1,2,1,0,0,13301,4440,0.138170974,,8279,,31900,0.0534993,0.17698458,0.056302037,0.003379771,0,8.360836,26.402639,40.154015,9.9009905,5.170517,8.6908693,1.320132,,0.536462505,0.057252288,0.066848349,0.120401304,,0.219917208,,0.4665885,0.4937669,0.52516276,0.54636002,0.56833106,0.52860987
3150,0.53039598,62172.31258,36064.18756,www.cameron.edu,Cameron University,3,OK,73505,5,Selective public,1,1,1,0,0,5358,5340,0.212171053,,7965,,33900,0.034118425,0.19788685,0.06801673,0.012106538,9.2145014,20.996979,0.30211481,14.501511,3.1722054,17.97583,32.930515,0.90634441,,0.528838421,0.022915613,0.084882975,0.195927157,,0.212531753,,0.48952398,0.52952999,0.55812049,0.56247926,0.59360003,0.54529303
2913,0.42536232,88538.40074,48090.27425,www.campbell.edu,Campbell University,3,NC,27506,6,Selective private,2,1,0,0,0,4465,27530,0.489289741,1025,20803,0.3017,42900,0,0.18371789,0.059207663,0.029821506,3.3081286,29.867676,6.994329,1.9848771,2.5519848,4.5368619,50.756142,0,0.6983,0.423456391,0.019055277,0.52953671,0.478759632,0.361702128,0.514488663,0.680097544,0.57453138,0.60578042,0.60640568,0.64355952,0.6515606,0.62192988
1959,0.52857143,81438.70313,34944.8724,www.campbellsville.edu,Campbellsville University,3,KY,42718,6,Selective private,2,1,0,0,0,3048,22842,0.442196532,909,12153,0.31560001,32100,0.001333333,0.037999999,0.004666667,0.037999999,3.8251367,44.535519,0,4.9180326,13.934426,9.8360653,22.950819,0,0.68439999,0.527007819,0.012929749,0.435596345,0.430695429,0.220668693,0.311035845,0.665358905,0.5306896,0.5304625,0.53473198,0.54878652,0.56036055,0.54238796
2681,0.5196529,121289.8098,59455.41871,www.canisius.edu,Canisius College,1,NY,14208,6,Selective private,2,1,0,0,0,3084,34000,0.674940898,1075,13130,0.27489999,45700,0.016422812,0.06330248,0.031352643,0.028366677,7.131783,21.085272,0.46511629,2.635659,0,17.054264,51.627907,0,0.72510001,0.518059709,0.013085373,0.659185636,0.668238649,0.422492401,0.334015429,0.708514478,0.63385522,0.67467469,0.69102424,0.68930233,0.70532823,0.69004172
2168,0.55615699,88195.67496,31061.69199,www.capecod.mass.edu,Cape Cod Community College,1,MA,2668,9,Two-year (public and private not-for-profit),1,2,1,0,0,4051,4212,0.143162393,,7831,,26900,0.005406797,0.024716787,0.010298661,0.008753862,2.4911032,12.099644,25.978647,34.1637,8.540925,4.2704625,12.455516,0,,0.554684874,0.017265602,0.062279577,0.125495638,,0.209379998,,0.49016988,0.48721889,0.4765279,0.51417375,0.51404828,0.49749732
5320,0.48332822,99258.4688,28566.51252,http://cfcc.edu,Cape Fear Community College,3,NC,28401,9,Two-year (public and private not-for-profit),1,2,1,0,0,9246,2526,0.140969163,,9692,,26500,0.009872029,0.15155393,0.014808044,0.001279708,0.89285713,8.4821434,13.839286,23.660715,10.714286,15.476191,0,26.934525,,0.481614549,0.03972299,0.02849471,0.123257187,,0.253151755,,0.4332602,0.44434151,0.47414154,0.48136112,0.49776223,0.47062463
